file,author,title,volume,source_xml,chars,words
CLTK__Marcellinus1__Marcellinus1.txt,Marcellinus1,Marcellinus1,,marcellinus1.txt,76938,10099
CLTK__Marcellinus2__Marcellinus2.txt,Marcellinus2,Marcellinus2,,marcellinus2.txt,80771,10805
CLTK__Martial__Mart_Spec.txt,Martial,Mart Spec,,martial/mart.spec.txt,10600,1474
CLTK__Martial__Mart1.txt,Martial,Mart1,,martial/mart1.txt,37421,5290
CLTK__Martial__Mart10.txt,Martial,Mart10,,martial/mart10.txt,39383,5451
CLTK__Martial__Mart11.txt,Martial,Mart11,,martial/mart11.txt,36147,4963
CLTK__Martial__Mart12.txt,Martial,Mart12,,martial/mart12.txt,32668,4577
CLTK__Martial__Mart13.txt,Martial,Mart13,,martial/mart13.txt,15821,2007
CLTK__Martial__Mart14.txt,Martial,Mart14,,martial/mart14.txt,28037,3417
CLTK__Martial__Mart2.txt,Martial,Mart2,,martial/mart2.txt,25666,3667
CLTK__Martial__Mart3.txt,Martial,Mart3,,martial/mart3.txt,29255,4083
CLTK__Martial__Mart4.txt,Martial,Mart4,,martial/mart4.txt,28782,4069
CLTK__Martial__Mart5.txt,Martial,Mart5,,martial/mart5.txt,28175,3884
CLTK__Martial__Mart6.txt,Martial,Mart6,,martial/mart6.txt,27489,3879
CLTK__Martial__Mart7.txt,Martial,Mart7,,martial/mart7.txt,32457,4620
CLTK__Martial__Mart8.txt,Martial,Mart8,,martial/mart8.txt,30222,4311
CLTK__Martial__Mart9.txt,Martial,Mart9,,martial/mart9.txt,38936,5488
CLTK__Martinbraga__Capitula.txt,Martinbraga,Capitula,,martinbraga/capitula.txt,32259,4467
CLTK__Martinbraga__Concilium1.txt,Martinbraga,Concilium1,,martinbraga/concilium1.txt,18498,2482
CLTK__Martinbraga__Concilium2.txt,Martinbraga,Concilium2,,martinbraga/concilium2.txt,13329,1784
CLTK__Martinbraga__Exhortatio.txt,Martinbraga,Exhortatio,,martinbraga/exhortatio.txt,9948,1509
CLTK__Martinbraga__Formula.txt,Martinbraga,Formula,,martinbraga/formula.txt,15572,2194
CLTK__Martinbraga__Ira.txt,Martinbraga,Ira,,martinbraga/ira.txt,15774,2303
CLTK__Martinbraga__Pascha.txt,Martinbraga,Pascha,,martinbraga/pascha.txt,8815,1316
CLTK__Martinbraga__Poems.txt,Martinbraga,Poems,,martinbraga/poems.txt,1968,257
CLTK__Martinbraga__Repellenda.txt,Martinbraga,Repellenda,,martinbraga/repellenda.txt,8495,1232
CLTK__Martinbraga__Rusticus.txt,Martinbraga,Rusticus,,martinbraga/rusticus.txt,21577,3252
CLTK__Martinbraga__Sententiae.txt,Martinbraga,Sententiae,,martinbraga/sententiae.txt,30889,4624
CLTK__Martinbraga__Superbia.txt,Martinbraga,Superbia,,martinbraga/superbia.txt,9298,1340
CLTK__Martinbraga__Trina.txt,Martinbraga,Trina,,martinbraga/trina.txt,5396,735
CLTK__Marullo__Marullo.txt,Marullo,Marullo,,marullo.txt,2620,376
CLTK__Marx__Marx.txt,Marx,Marx,,marx.txt,6366,837
CLTK__Maximianus__Maximianus.txt,Maximianus,Maximianus,,maximianus.txt,30952,4368
CLTK__May__May1.txt,May,May1,,may/may1.txt,16654,2247
CLTK__May__May2.txt,May,May2,,may/may2.txt,17747,2416
CLTK__May__May3.txt,May,May3,,may/may3.txt,18537,2509
CLTK__May__May4.txt,May,May4,,may/may4.txt,21705,2966
CLTK__May__May5.txt,May,May5,,may/may5.txt,14240,1933
CLTK__May__May6.txt,May,May6,,may/may6.txt,16711,2271
CLTK__May__May7.txt,May,May7,,may/may7.txt,20590,2786
CLTK__May__Maytitle.txt,May,Maytitle,,may/maytitle.txt,785,98
CLTK__Melanchthon__Conf.txt,Melanchthon,Conf,,melanchthon/conf.txt,77427,10310
CLTK__Melanchthon__Hist.txt,Melanchthon,Hist,,melanchthon/hist.txt,76068,10368
CLTK__Melanchthon__Laude.txt,Melanchthon,Laude,,melanchthon/laude.txt,12804,1782
CLTK__Melanchthon__Obitu.txt,Melanchthon,Obitu,,melanchthon/obitu.txt,3387,487
CLTK__Milton__Milton_Quintnov.txt,Milton,Milton Quintnov,,milton.quintnov.txt,11134,1466
CLTK__Minucius__Minucius.txt,Minucius,Minucius,,minucius.txt,83079,11661
CLTK__Mirabilia__Mirabilia.txt,Mirabilia,Mirabilia,,mirabilia.txt,32544,4642
CLTK__Mirabilia1__Mirabilia1.txt,Mirabilia1,Mirabilia1,,mirabilia1.txt,32103,4532
CLTK__Mirandola__Mir1.txt,Mirandola,Mir1,,mirandola/mir1.txt,5367,764
CLTK__Mirandola__Mir2.txt,Mirandola,Mir2,,mirandola/mir2.txt,2469,359
CLTK__Mirandola__Mir3.txt,Mirandola,Mir3,,mirandola/mir3.txt,1672,246
CLTK__Mirandola__Mir4.txt,Mirandola,Mir4,,mirandola/mir4.txt,2360,345
CLTK__Mirandola__Mir5.txt,Mirandola,Mir5,,mirandola/mir5.txt,1716,229
CLTK__Mirandola__Mir6.txt,Mirandola,Mir6,,mirandola/mir6.txt,459,64
CLTK__Mirandola__Mir7.txt,Mirandola,Mir7,,mirandola/mir7.txt,1398,199
CLTK__Mirandola__Mir8.txt,Mirandola,Mir8,,mirandola/mir8.txt,2779,408
CLTK__Mirandola__Mir9.txt,Mirandola,Mir9,,mirandola/mir9.txt,4076,588
CLTK__Mirandola__Oratio.txt,Mirandola,Oratio,,mirandola/oratio.txt,58128,7740
CLTK__Montanus__Montanus.txt,Montanus,Montanus,,montanus.txt,5723,816
CLTK__More__More.txt,More,More,,more.txt,194510,27219
CLTK__Musavenit__Musavenit.txt,Musavenit,Musavenit,,musavenit.txt,750,100
CLTK__Naevius__Naevius.txt,Naevius,Naevius,,naevius.txt,6391,925
CLTK__Navagero__Navagero.txt,Navagero,Navagero,,navagero.txt,47805,6858
CLTK__Nemesianus1__Nemesianus1.txt,Nemesianus1,Nemesianus1,,nemesianus1.txt,4183,585
CLTK__Nemesianus2__Nemesianus2.txt,Nemesianus2,Nemesianus2,,nemesianus2.txt,4227,607
CLTK__Nemesianus3__Nemesianus3.txt,Nemesianus3,Nemesianus3,,nemesianus3.txt,3352,475
CLTK__Nemesianus4__Nemesianus4.txt,Nemesianus4,Nemesianus4,,nemesianus4.txt,3724,541
CLTK__Nepos__Nepos_Age.txt,Nepos,Nepos Age,,nepos/nepos.age.txt,10252,1443
CLTK__Nepos__Nepos_Alc.txt,Nepos,Nepos Alc,,nepos/nepos.alc.txt,14792,2092
CLTK__Nepos__Nepos_Aris.txt,Nepos,Nepos Aris,,nepos/nepos.aris.txt,2698,372
CLTK__Nepos__Nepos_Att.txt,Nepos,Nepos Att,,nepos/nepos.att.txt,25892,3728
CLTK__Nepos__Nepos_Cat.txt,Nepos,Nepos Cat,,nepos/nepos.cat.txt,3259,471
CLTK__Nepos__Nepos_Cha.txt,Nepos,Nepos Cha,,nepos/nepos.cha.txt,3618,516
CLTK__Nepos__Nepos_Cim.txt,Nepos,Nepos Cim,,nepos/nepos.cim.txt,4013,557
CLTK__Nepos__Nepos_Con.txt,Nepos,Nepos Con,,nepos/nepos.con.txt,5386,775
CLTK__Nepos__Nepos_Dat.txt,Nepos,Nepos Dat,,nepos/nepos.dat.txt,13154,1881
CLTK__Nepos__Nepos_Dion.txt,Nepos,Nepos Dion,,nepos/nepos.dion.txt,10862,1540
CLTK__Nepos__Nepos_Epam.txt,Nepos,Nepos Epam,,nepos/nepos.epam.txt,12249,1738
CLTK__Nepos__Nepos_Eum.txt,Nepos,Nepos Eum,,nepos/nepos.eum.txt,16585,2375
CLTK__Nepos__Nepos_Fragmenta.txt,Nepos,Nepos Fragmenta,,nepos/nepos.fragmenta.txt,2674,381
CLTK__Nepos__Nepos_Ham.txt,Nepos,Nepos Ham,,nepos/nepos.ham.txt,3954,547
CLTK__Nepos__Nepos_Han.txt,Nepos,Nepos Han,,nepos/nepos.han.txt,15081,2153
CLTK__Nepos__Nepos_Iph.txt,Nepos,Nepos Iph,,nepos/nepos.iph.txt,3083,431
CLTK__Nepos__Nepos_Kings.txt,Nepos,Nepos Kings,,nepos/nepos.kings.txt,3286,469
CLTK__Nepos__Nepos_Lys.txt,Nepos,Nepos Lys,,nepos/nepos.lys.txt,4130,570
CLTK__Nepos__Nepos_Mil.txt,Nepos,Nepos Mil,,nepos/nepos.mil.txt,10106,1414
CLTK__Nepos__Nepos_Paus.txt,Nepos,Nepos Paus,,nepos/nepos.paus.txt,6373,930
CLTK__Nepos__Nepos_Pel.txt,Nepos,Nepos Pel,,nepos/nepos.pel.txt,5320,738
CLTK__Nepos__Nepos_Phoc.txt,Nepos,Nepos Phoc,,nepos/nepos.phoc.txt,4035,571
CLTK__Nepos__Nepos_Pr.txt,Nepos,Nepos Pr,,nepos/nepos.pr.txt,1905,273
CLTK__Nepos__Nepos_Them.txt,Nepos,Nepos Them,,nepos/nepos.them.txt,12553,1783
CLTK__Nepos__Nepos_Thras.txt,Nepos,Nepos Thras,,nepos/nepos.thras.txt,4444,640
CLTK__Nepos__Nepos_Tim.txt,Nepos,Nepos Tim,,nepos/nepos.tim.txt,6159,863
CLTK__Nepos__Nepos_Timo.txt,Nepos,Nepos Timo,,nepos/nepos.timo.txt,4889,688
CLTK__Newton__Newton_Capita.txt,Newton,Newton Capita,,newton.capita.txt,2735,381
CLTK__Newton__Newton_Leges.txt,Newton,Newton Leges,,newton.leges.txt,868,117
CLTK__Newton__Newton_Regulae.txt,Newton,Newton Regulae,,newton.regulae.txt,4264,586
CLTK__Newton__Newton_Scholium.txt,Newton,Newton Scholium,,newton.scholium.txt,10320,1515
CLTK__Nithardus1__Nithardus1.txt,Nithardus1,Nithardus1,,nithardus1.txt,19943,2795
CLTK__Nithardus2__Nithardus2.txt,Nithardus2,Nithardus2,,nithardus2.txt,27782,3863
CLTK__Nithardus3__Nithardus3.txt,Nithardus3,Nithardus3,,nithardus3.txt,20934,3020
CLTK__Nithardus4__Nithardus4.txt,Nithardus4,Nithardus4,,nithardus4.txt,19467,2736
CLTK__Nivis__Nivis.txt,Nivis,Nivis,,nivis.txt,1700,243
CLTK__Nobilis__Nobilis.txt,Nobilis,Nobilis,,nobilis.txt,743,92
CLTK__Notitia1__Notitia1.txt,Notitia1,Notitia1,,notitia1.txt,54764,5408
CLTK__Notitia2__Notitia2.txt,Notitia2,Notitia2,,notitia2.txt,42127,4369
CLTK__Novatian__Novatian.txt,Novatian,Novatian,,novatian.txt,135403,20867
CLTK__Obsequens__Obsequens.txt,Obsequens,Obsequens,,obsequens.txt,40275,5726
CLTK__Omnegenus__Omnegenus.txt,Omnegenus,Omnegenus,,omnegenus.txt,1305,166
CLTK__Oratio__Oratio_Stephani.txt,Oratio,Oratio Stephani,,oratio.stephani.txt,6614,887
CLTK__Oresmius__Oresmius.txt,Oresmius,Oresmius,,oresmius.txt,68584,9839
CLTK__Origo__Origo.txt,Origo,Origo,,origo.txt,6955,1010
CLTK__Orosius__Orosius1.txt,Orosius,Orosius1,,orosius/orosius1.txt,62632,8745
CLTK__Orosius__Orosius2.txt,Orosius,Orosius2,,orosius/orosius2.txt,51919,7090
CLTK__Orosius__Orosius3.txt,Orosius,Orosius3,,orosius/orosius3.txt,66880,9071
CLTK__Orosius__Orosius4.txt,Orosius,Orosius4,,orosius/orosius4.txt,78860,10928
CLTK__Orosius__Orosius5.txt,Orosius,Orosius5,,orosius/orosius5.txt,84337,11659
CLTK__Orosius__Orosius6.txt,Orosius,Orosius6,,orosius/orosius6.txt,88908,12269
CLTK__Orosius__Orosius7.txt,Orosius,Orosius7,,orosius/orosius7.txt,131066,17811
CLTK__Ottofreising__1.txt,Ottofreising,1,,ottofreising/1.txt,167296,22803
CLTK__Ottofreising__2.txt,Ottofreising,2,,ottofreising/2.txt,109809,14653
CLTK__Ottofreising__3.txt,Ottofreising,3,,ottofreising/3.txt,115759,15503
CLTK__Ottofreising__4.txt,Ottofreising,4,,ottofreising/4.txt,214048,28572
CLTK__Ottofreising__Epistola.txt,Ottofreising,Epistola,,ottofreising/epistola.txt,7487,1021
CLTK__Ovid__Ovid_Amor1.txt,Ovid,Ovid Amor1,,ovid/ovid.amor1.txt,35071,5101
CLTK__Ovid__Ovid_Amor2.txt,Ovid,Ovid Amor2,,ovid/ovid.amor2.txt,35744,5212
CLTK__Ovid__Ovid_Amor3.txt,Ovid,Ovid Amor3,,ovid/ovid.amor3.txt,38005,5587
CLTK__Ovid__Ovid_Artis1.txt,Ovid,Ovid Artis1,,ovid/ovid.artis1.txt,35611,5100
CLTK__Ovid__Ovid_Artis2.txt,Ovid,Ovid Artis2,,ovid/ovid.artis2.txt,34276,4961
CLTK__Ovid__Ovid_Artis3.txt,Ovid,Ovid Artis3,,ovid/ovid.artis3.txt,37298,5355
CLTK__Ovid__Ovid_Fasti1.txt,Ovid,Ovid Fasti1,,ovid/ovid.fasti1.txt,33323,4833
CLTK__Ovid__Ovid_Fasti2.txt,Ovid,Ovid Fasti2,,ovid/ovid.fasti2.txt,40071,5723
CLTK__Ovid__Ovid_Fasti3.txt,Ovid,Ovid Fasti3,,ovid/ovid.fasti3.txt,40784,5839
CLTK__Ovid__Ovid_Fasti4.txt,Ovid,Ovid Fasti4,,ovid/ovid.fasti4.txt,44562,6264
CLTK__Ovid__Ovid_Fasti5.txt,Ovid,Ovid Fasti5,,ovid/ovid.fasti5.txt,32828,4868
CLTK__Ovid__Ovid_Fasti6.txt,Ovid,Ovid Fasti6,,ovid/ovid.fasti6.txt,38230,5440
CLTK__Ovid__Ovid_Her1.txt,Ovid,Ovid Her1,,ovid/ovid.her1.txt,5401,769
CLTK__Ovid__Ovid_Her10.txt,Ovid,Ovid Her10,,ovid/ovid.her10.txt,6851,988
CLTK__Ovid__Ovid_Her11.txt,Ovid,Ovid Her11,,ovid/ovid.her11.txt,5841,840
CLTK__Ovid__Ovid_Her12.txt,Ovid,Ovid Her12,,ovid/ovid.her12.txt,9629,1400
CLTK__Ovid__Ovid_Her13.txt,Ovid,Ovid Her13,,ovid/ovid.her13.txt,7388,1070
CLTK__Ovid__Ovid_Her14.txt,Ovid,Ovid Her14,,ovid/ovid.her14.txt,6116,873
CLTK__Ovid__Ovid_Her15.txt,Ovid,Ovid Her15,,ovid/ovid.her15.txt,9870,1442
CLTK__Ovid__Ovid_Her16.txt,Ovid,Ovid Her16,,ovid/ovid.her16.txt,16610,2468
CLTK__Ovid__Ovid_Her17.txt,Ovid,Ovid Her17,,ovid/ovid.her17.txt,12036,1818
CLTK__Ovid__Ovid_Her18.txt,Ovid,Ovid Her18,,ovid/ovid.her18.txt,9964,1482
CLTK__Ovid__Ovid_Her19.txt,Ovid,Ovid Her19,,ovid/ovid.her19.txt,9456,1400
CLTK__Ovid__Ovid_Her2.txt,Ovid,Ovid Her2,,ovid/ovid.her2.txt,6920,984
CLTK__Ovid__Ovid_Her20.txt,Ovid,Ovid Her20,,ovid/ovid.her20.txt,10933,1641
CLTK__Ovid__Ovid_Her21.txt,Ovid,Ovid Her21,,ovid/ovid.her21.txt,11142,1665
CLTK__Ovid__Ovid_Her3.txt,Ovid,Ovid Her3,,ovid/ovid.her3.txt,7227,1041
CLTK__Ovid__Ovid_Her4.txt,Ovid,Ovid Her4,,ovid/ovid.her4.txt,8129,1171
CLTK__Ovid__Ovid_Her5.txt,Ovid,Ovid Her5,,ovid/ovid.her5.txt,7180,1035
CLTK__Ovid__Ovid_Her6.txt,Ovid,Ovid Her6,,ovid/ovid.her6.txt,7430,1053
CLTK__Ovid__Ovid_Her7.txt,Ovid,Ovid Her7,,ovid/ovid.her7.txt,8997,1307
CLTK__Ovid__Ovid_Her8.txt,Ovid,Ovid Her8,,ovid/ovid.her8.txt,5526,796
CLTK__Ovid__Ovid_Her9.txt,Ovid,Ovid Her9,,ovid/ovid.her9.txt,7500,1057
CLTK__Ovid__Ovid_Ibis.txt,Ovid,Ovid Ibis,,ovid/ovid.ibis.txt,28046,4175
CLTK__Ovid__Ovid_Met1.txt,Ovid,Ovid Met1,,ovid/ovid.met1.txt,38161,5259
CLTK__Ovid__Ovid_Met10.txt,Ovid,Ovid Met10,,ovid/ovid.met10.txt,36390,5037
CLTK__Ovid__Ovid_Met11.txt,Ovid,Ovid Met11,,ovid/ovid.met11.txt,38956,5339
CLTK__Ovid__Ovid_Met12.txt,Ovid,Ovid Met12,,ovid/ovid.met12.txt,30845,4220
CLTK__Ovid__Ovid_Met13.txt,Ovid,Ovid Met13,,ovid/ovid.met13.txt,47320,6579
CLTK__Ovid__Ovid_Met14.txt,Ovid,Ovid Met14,,ovid/ovid.met14.txt,41465,5726
CLTK__Ovid__Ovid_Met15.txt,Ovid,Ovid Met15,,ovid/ovid.met15.txt,43152,5835
CLTK__Ovid__Ovid_Met2.txt,Ovid,Ovid Met2,,ovid/ovid.met2.txt,42879,5912
CLTK__Ovid__Ovid_Met3.txt,Ovid,Ovid Met3,,ovid/ovid.met3.txt,36155,4994
CLTK__Ovid__Ovid_Met4.txt,Ovid,Ovid Met4,,ovid/ovid.met4.txt,39167,5365
CLTK__Ovid__Ovid_Met5.txt,Ovid,Ovid Met5,,ovid/ovid.met5.txt,33229,4565
CLTK__Ovid__Ovid_Met6.txt,Ovid,Ovid Met6,,ovid/ovid.met6.txt,35117,4832
CLTK__Ovid__Ovid_Met7.txt,Ovid,Ovid Met7,,ovid/ovid.met7.txt,42182,5762
CLTK__Ovid__Ovid_Met8.txt,Ovid,Ovid Met8,,ovid/ovid.met8.txt,42391,5801
CLTK__Ovid__Ovid_Met9.txt,Ovid,Ovid Met9,,ovid/ovid.met9.txt,39262,5411
CLTK__Ovid__Ovid_Ponto1.txt,Ovid,Ovid Ponto1,,ovid/ovid.ponto1.txt,35498,5210
CLTK__Ovid__Ovid_Ponto2.txt,Ovid,Ovid Ponto2,,ovid/ovid.ponto2.txt,34660,5142
CLTK__Ovid__Ovid_Ponto3.txt,Ovid,Ovid Ponto3,,ovid/ovid.ponto3.txt,34177,5012
CLTK__Ovid__Ovid_Ponto4.txt,Ovid,Ovid Ponto4,,ovid/ovid.ponto4.txt,42961,6268
CLTK__Ovid__Ovid_Rem.txt,Ovid,Ovid Rem,,ovid/ovid.rem.txt,35919,5433
CLTK__Ovid__Ovid_Tristia1.txt,Ovid,Ovid Tristia1,,ovid/ovid.tristia1.txt,32819,4757
CLTK__Ovid__Ovid_Tristia2.txt,Ovid,Ovid Tristia2,,ovid/ovid.tristia2.txt,25505,3671
CLTK__Ovid__Ovid_Tristia3.txt,Ovid,Ovid Tristia3,,ovid/ovid.tristia3.txt,35523,5114
CLTK__Ovid__Ovid_Tristia4.txt,Ovid,Ovid Tristia4,,ovid/ovid.tristia4.txt,31563,4534
CLTK__Ovid__Ovid_Tristia5.txt,Ovid,Ovid Tristia5,,ovid/ovid.tristia5.txt,33747,4949
CLTK__Owen__Owen.txt,Owen,Owen,,owen.txt,3315,475
CLTK__Paris__Paris.txt,Paris,Paris,,paris.txt,4941,691
CLTK__Pascoli__Pascoli_Catull.txt,Pascoli,Pascoli Catull,,pascoli.catull.txt,14422,2083
CLTK__Pascoli__Pascoli_Iug.txt,Pascoli,Pascoli Iug,,pascoli.iug.txt,6585,930
CLTK__Pascoli__Pascoli_Laur.txt,Pascoli,Pascoli Laur,,pascoli.laur.txt,6006,851
CLTK__Pascoli__Pascoli_Sen.txt,Pascoli,Pascoli Sen,,pascoli.sen.txt,8900,1263
CLTK__Pascoli__Pascoli_Veianius.txt,Pascoli,Pascoli Veianius,,pascoli.veianius.txt,4971,691
CLTK__Passerat__Passerat.txt,Passerat,Passerat,,passerat.txt,3633,506
CLTK__Patricius1__Patricius1.txt,Patricius1,Patricius1,,patricius1.txt,22092,3331
CLTK__Patricius2__Patricius2.txt,Patricius2,Patricius2,,patricius2.txt,19434,3021
CLTK__Pauldeacon__Carmina.txt,Pauldeacon,Carmina,,pauldeacon/carmina.txt,7356,1039
CLTK__Pauldeacon__Fabulae.txt,Pauldeacon,Fabulae,,pauldeacon/fabulae.txt,4291,617
CLTK__Pauldeacon__Hist1.txt,Pauldeacon,Hist1,,pauldeacon/hist1.txt,42350,5888
CLTK__Pauldeacon__Hist2.txt,Pauldeacon,Hist2,,pauldeacon/hist2.txt,31573,4365
CLTK__Pauldeacon__Hist3.txt,Pauldeacon,Hist3,,pauldeacon/hist3.txt,39018,5374
CLTK__Pauldeacon__Hist4.txt,Pauldeacon,Hist4,,pauldeacon/hist4.txt,47273,6598
CLTK__Pauldeacon__Hist5.txt,Pauldeacon,Hist5,,pauldeacon/hist5.txt,43563,6120
CLTK__Pauldeacon__Hist6.txt,Pauldeacon,Hist6,,pauldeacon/hist6.txt,48839,6762
CLTK__Pauldeacon__Histrom1.txt,Pauldeacon,Histrom1,,pauldeacon/histrom1.txt,21072,2940
CLTK__Pauldeacon__Histrom10.txt,Pauldeacon,Histrom10,,pauldeacon/histrom10.txt,14532,1925
CLTK__Pauldeacon__Histrom11.txt,Pauldeacon,Histrom11,,pauldeacon/histrom11.txt,12078,1555
CLTK__Pauldeacon__Histrom12.txt,Pauldeacon,Histrom12,,pauldeacon/histrom12.txt,15645,2089
CLTK__Pauldeacon__Histrom13.txt,Pauldeacon,Histrom13,,pauldeacon/histrom13.txt,13080,1725
CLTK__Pauldeacon__Histrom14.txt,Pauldeacon,Histrom14,,pauldeacon/histrom14.txt,14816,1961
CLTK__Pauldeacon__Histrom15.txt,Pauldeacon,Histrom15,,pauldeacon/histrom15.txt,17273,2249
CLTK__Pauldeacon__Histrom16.txt,Pauldeacon,Histrom16,,pauldeacon/histrom16.txt,15056,1962
CLTK__Pauldeacon__Histrom2.txt,Pauldeacon,Histrom2,,pauldeacon/histrom2.txt,20714,2883
CLTK__Pauldeacon__Histrom3.txt,Pauldeacon,Histrom3,,pauldeacon/histrom3.txt,18594,2604
CLTK__Pauldeacon__Histrom4.txt,Pauldeacon,Histrom4,,pauldeacon/histrom4.txt,21729,2994
CLTK__Pauldeacon__Histrom5.txt,Pauldeacon,Histrom5,,pauldeacon/histrom5.txt,10208,1466
CLTK__Pauldeacon__Histrom6.txt,Pauldeacon,Histrom6,,pauldeacon/histrom6.txt,20613,2839
CLTK__Pauldeacon__Histrom7.txt,Pauldeacon,Histrom7,,pauldeacon/histrom7.txt,21317,2958
CLTK__Pauldeacon__Histrom8.txt,Pauldeacon,Histrom8,,pauldeacon/histrom8.txt,14099,1914
CLTK__Pauldeacon__Histrom9.txt,Pauldeacon,Histrom9,,pauldeacon/histrom9.txt,18003,2395
CLTK__Paulinus__Paulinus_Ausonium.txt,Paulinus,Paulinus Ausonium,,paulinus.ausonium.txt,769,112
CLTK__Paulinus__Paulinus_Poemata.txt,Paulinus,Paulinus Poemata,,paulinus.poemata.txt,178139,25370
CLTK__Perp__Perp.txt,Perp,Perp,,perp.txt,24368,3662
CLTK__Persius__Persius.txt,Persius,Persius,,persius.txt,31916,4674
CLTK__Pervig__Pervig.txt,Pervig,Pervig,,pervig.txt,4565,654
CLTK__Petrarch__Petrarch_Ep1.txt,Petrarch,Petrarch Ep1,,petrarch.ep1.txt,6269,902
CLTK__Petrarch__Petrarch_Numa.txt,Petrarch,Petrarch Numa,,petrarch.numa.txt,6179,855
CLTK__Petrarch__Petrarch_Rom.txt,Petrarch,Petrarch Rom,,petrarch.rom.txt,14000,1987
CLTK__Petrarchmedicus__Petrarchmedicus.txt,Petrarchmedicus,Petrarchmedicus,,petrarchmedicus.txt,152025,22012
CLTK__Petronius1__Petronius1.txt,Petronius1,Petronius1,,petronius1.txt,219620,30974
CLTK__Petroniusfrag__Petroniusfrag.txt,Petroniusfrag,Petroniusfrag,,petroniusfrag.txt,8689,1161
CLTK__Phaedr1__Phaedr1.txt,Phaedr1,Phaedr1,,phaedr1.txt,15831,2217
CLTK__Phaedr2__Phaedr2.txt,Phaedr2,Phaedr2,,phaedr2.txt,7291,1011
CLTK__Phaedr3__Phaedr3.txt,Phaedr3,Phaedr3,,phaedr3.txt,16976,2434
CLTK__Phaedr4__Phaedr4.txt,Phaedr4,Phaedr4,,phaedr4.txt,20195,2842
CLTK__Phaedr5__Phaedr5.txt,Phaedr5,Phaedr5,,phaedr5.txt,7400,1021
CLTK__Phaedrapp__Phaedrapp.txt,Phaedrapp,Phaedrapp,,phaedrapp.txt,18557,2596
CLTK__Piccolomini__Piccolomini_Carmen.txt,Piccolomini,Piccolomini Carmen,,piccolomini.carmen.txt,2588,381
CLTK__Piccolomini__Piccolomini_Ep1.txt,Piccolomini,Piccolomini Ep1,,piccolomini.ep1.txt,4359,649
CLTK__Piccolomini__Piccolomini_Ep2.txt,Piccolomini,Piccolomini Ep2,,piccolomini.ep2.txt,6658,988
CLTK__Piccolomini__Piccolomini_Ep3.txt,Piccolomini,Piccolomini Ep3,,piccolomini.ep3.txt,11213,1603
CLTK__Piccolomini__Piccolomini_Ep4.txt,Piccolomini,Piccolomini Ep4,,piccolomini.ep4.txt,23381,3335
CLTK__Piccolomini__Piccolomini_Ep5.txt,Piccolomini,Piccolomini Ep5,,piccolomini.ep5.txt,44014,4897
CLTK__Piccolomini__Piccolomini_Ep6.txt,Piccolomini,Piccolomini Ep6,,piccolomini.ep6.txt,3785,546
CLTK__Piccolomini__Piccolomini_Turcos.txt,Piccolomini,Piccolomini Turcos,,piccolomini.turcos.txt,12004,1657
CLTK__Planctus__Planctus.txt,Planctus,Planctus,,planctus.txt,3456,444
CLTK__Plautus__Amphitruo.txt,Plautus,Amphitruo,,plautus/amphitruo.txt,66558,10383
CLTK__Plautus__Asinaria.txt,Plautus,Asinaria,,plautus/asinaria.txt,54990,8529
CLTK__Plautus__Aulularia.txt,Plautus,Aulularia,,plautus/aulularia.txt,47264,7357
CLTK__Plautus__Bacchides.txt,Plautus,Bacchides,,plautus/bacchides.txt,68667,10572
CLTK__Plautus__Captivi.txt,Plautus,Captivi,,plautus/captivi.txt,58891,9118
CLTK__Plautus__Cas.txt,Plautus,Cas,,plautus/cas.txt,51264,8233
CLTK__Plautus__Cistellaria.txt,Plautus,Cistellaria,,plautus/cistellaria.txt,36570,5699
CLTK__Plautus__Curculio.txt,Plautus,Curculio,,plautus/curculio.txt,41463,6418
CLTK__Plautus__Epidicus.txt,Plautus,Epidicus,,plautus/epidicus.txt,44482,6876
CLTK__Plautus__Menaechmi.txt,Plautus,Menaechmi,,plautus/menaechmi.txt,64158,9989
CLTK__Plautus__Mercator.txt,Plautus,Mercator,,plautus/mercator.txt,58804,9169
CLTK__Plautus__Miles.txt,Plautus,Miles,,plautus/miles.txt,86403,13149
CLTK__Plautus__Mostellaria.txt,Plautus,Mostellaria,,plautus/mostellaria.txt,65587,10215
CLTK__Plautus__Persa.txt,Plautus,Persa,,plautus/persa.txt,51816,8214
CLTK__Plautus__Poenulus.txt,Plautus,Poenulus,,plautus/poenulus.txt,78529,12091
CLTK__Plautus__Pseudolus.txt,Plautus,Pseudolus,,plautus/pseudolus.txt,75746,11843
CLTK__Plautus__Rudens.txt,Plautus,Rudens,,plautus/rudens.txt,80261,12378
CLTK__Plautus__Stichus.txt,Plautus,Stichus,,plautus/stichus.txt,44095,6755
CLTK__Plautus__Trinummus.txt,Plautus,Trinummus,,plautus/trinummus.txt,67397,10367
CLTK__Plautus__Truculentus.txt,Plautus,Truculentus,,plautus/truculentus.txt,55728,8714
CLTK__Plautus__Vidularia.txt,Plautus,Vidularia,,plautus/vidularia.txt,6418,950
CLTK__Pliny__Pliny_Ep1.txt,Pliny,Pliny Ep1,,pliny.ep1.txt,44663,6601
CLTK__Pliny__Pliny_Ep10.txt,Pliny,Pliny Ep10,,pliny.ep10.txt,73007,10234
CLTK__Pliny__Pliny_Ep2.txt,Pliny,Pliny Ep2,,pliny.ep2.txt,45765,6623
