manuscript,bekker,text
parma_2610,138b8-14,"1ומקום ששי ימנה בזה. 2והוא כאשר היו שני דברים בשני נושאים מתחלפים, וינשאו עליהם ענין אחד כולל להם, עוד היה זה הדבר הכולל, סגולה לאחד משני הדברים , כאשר התנה מציאותו בנושא זה הדבר הנה הוא סגולה לאותו הדבר האחד כאשר התנה מציאותו בנושאו גם כן. 3דמיון זה, שהוא בעבור שהיו ההבנה והיראת חטא, שני חלקים מחלקי הנפש, בשני נושאים מתחלפים, ההבנה בחלק המדבר, והיראת חטא בחלק המתאוה, והיתה המעלה, דבר כולל ימצא לכלם, עוד היתה סגולת ההכנה , שהיא מעלה לחלק מחשבי , הנה סגולת היראת חטא שהיא מעלה לחלק המתאוה. 4וזה המקום יאמר אבן סיני שהוא מדעי."
parma_2610,136b15-33,"1ומקום מהשמושים והדמיונים , וזה בשנעיין, ואם לא יהיה ההמשל הראשון סגולת ההמשל הראשון , לא יהיה הנגזר סגולה לנגזר. 2דמיון זה, שאם לא יהיה סגולת היושר , שהוא נמצא בהנחה, לא יהיה סגולת הישר, שיהיה מניח. 3ודמיון זה יעיין בשמושים, אלא שהם בלתי נמצאים בלשון הערב. 4וכבר יעיין מהדמיונים גם כן מהדמיונים במקבילות. 5דמיון זה, אם לא תהיה סגולת היושר , שמה שיתואר בו מהיושר , הנה הוא מניחו, והמוסכם מנפשו עליו, הנה לא תהיה סגולת העול, שמה שיתואר בו מהעול, נמצא לו בזולת הטבע, ר""ל בהנחה. 6והמקיים, יעיין בהפך זה המקום."
parma_2610,136b34-137a8,"1ומקום מהדומה על דרך ההתיחס. 2אם המבטל, הנה נעיין אם לא תהיה אחת משתי הסגולות המתדמות , הדברים המתדמים, הנה אין האחד סגולה לדבר האחר. 3דמיון זה, שהוא בעבור שהיה הבנין אל חדוש הבית כיחס הרופא אל הבריאות ואין סגולת הבנין חדוש הבית הנה לא תהיה סגולת הרופא חדוש הבריאות והמאמת יעיין אם היתה אחת משתי סגולות המתדמות סגלה לאחד משני הדברים המתדמים הנה השנית סגולה לדבר אחר דמיון זה שהוא בעבור שהיה יחס הרופא אל חדוש הבריאות כיחס ההתעמלות אל רעננות הגוף, והיה סגולת ההתעמלות , חדוש רעננות הגוף, היתה סגולת הרופא, חדוש הבריאות."
parma_2610,137a22-137b2,"1ומקום לקוח מן ההויה וההפסד. 2והוא, שמה שיאמר על שהוא כבר היה ונשלם, איננו סגולה למה שכבר היה ונשלם הנה אין מה שיאמר על שהוא בדרך ההויה, שהוא סגולה למה שהוא בדרך ההויה. 3דמיון זה, בעבור שאין סגולת האדם הנמצא , שימצא חי , לא תהיה סגלת האדם המתהוה, שהוא יתהוה חי. 4ודמיון זה, יבחן בין מה שנפסד ובין מה שהוא בדרך ההפסד וכזה גם כן נבחן הנפסד עם ההווה בזה הצד. 5דמיון זה, שהוא בעבור שלא תהיה סגולת האדם המתהוה, שיהיה חי, לא תהיה סגולת האדם הנפסד, הפסד החיות ממנו. 6והמאמת יעיין באלו המקומות בהפך זה. 7דמיון זה, בעבור שהיה סגולת האדם ההוה שימצא מדבר היתה סגולת האדם הנפסד, שיפסד ממנו הדבור. 8וזה המקום מדעי."
parma_2610,137b14-138a3,"1ומקומות לקוחים מהפחות והיתר והשווי. 2אם תחלה, הנה המבטל יעיין אם היה מה שיאמר ביתר, איננו סגולה למה שיאמר ביתר, ר""ל מה שיתואר בו הנשוא ברבוי, הנה אין סגולה למה שיתואר בו הנושא ברבוי, הנה מה שיאמר על הפחות איננו סגלה למה שיאמר על הפחות , ולא מה שיאמר על המוחלט , ר""ל מזולת התנות הפחות והיתר , הוא סגולה גם כן, למה שיאמר על המוחלט. 3דמיון זה, שהוא בעבור שלא יהיה אמרנו, מה שהוא יתר התהוות סגולה למה שהוא יתר גשמיות , לא יהיה אמרנו , מה שהוא פחות התהוות, סגולה למה שהוא פחות גשמיות, ולא מה שהיה גם כן במוחלט סגולה למה שהיה גשם במוחלט. 4ואמנם המקיים, הנה, אם היה מה שיאמר ביתר הסגולה למה שיאמר במוחלט . 5דמיון זה, שהוא בעבור שהיה אמרנו מה שהוא יתר הרגש סגולה למה שהוא יתר גשם היה מה שהוא פחות הרגש סגולה למה שהוא פחות גשם. 6וכזה מה שהיה הרגש במוחלט, סגולה למה שהיה גשם במוחלט. 7וכמו שעיננו במה שיאמר על הרוב , במה שיאמר על הפחות, או על המוחלט, כזה אפשר שנעיין ממה שעל המוחלט ממה שיאמר על הרוב או על הפחות אם המבטל הנה אם היה מה שיאמר על המוחלט איננו סגולה למה שיאמר על המוחלט, הנה מה שיאמר על היתר, איננו סגולה למה שיאמר ביתר ומה שיאמר בפחות איננו סגולה למה שיאמר בפחות. 8דמיון זה, שהוא בעבור שלא תהיה סגולת האדם, שהוא קנאי, לא תהיה סגולת מה שהוא יתר אנושי, שהוא יותר קנאי, ולא מה שהוא פחות אנושי, פחות קנאי. 9ואם המקיים , הנה יעיין בהפך זה, ר""ל אם שיאמר על השלוח סגולה למה שיאמר על השלוח, הנה מה שיאמר ביתר, סגולה למה שיאמר ביתר, ומה שיאמר בפחות, סגולה למה שיאמר בפחות. 10דמיון זה, שהוא בעבור שהיתה סגולת האש המשולחת, שהיא מתנועעת למעלה בשלוח, היתה סגולת מה שהוא יותר אשיי, שהוא יותר תנועה אל-מעלה ומה שהוא פחות אשיי הוא פחות תנועה אל מעלה."
parma_2610,138a4-10,"1ואם שנית, הנה יעיין המבטל. 2כי אם יהיה דבר מה, יאמר שהוא סגלה לדבר יותר ממה שיאמר בדבר אחר שהוא סגלה לדבר אחר , עוד היה אשר יאמר שהוא סגולה יותר, איננו סגולה , הנה הפחות, איננו סגולה. 3דמיון זה, אם היה ההרגש סגולה לבעל חיים , יותר מהיות הלמוד סגולה לאדם עוד לא יהיה ההרגש סגולה לבעל חיים לא יהיה הלימוד סגולה לאדם. 4ואם המקיים, הנה יתחיל ממקום בפחות. 5ואם היה סגולה , הנה מה שיאמר ביתר, סגולה . 6וזה המקום הוא מיחס שני דברים אל שני דברים. 7והוא מה שקדם במקומות המקרה."
parma_2610, 20-13 138,"1ואולם שלישית , הנה יעיין המבטל. 2כי אם נמצא דבר אחד יותר סגולה לדבר מאשר הוא לדבר עוד היה היותר ראשון שיהיה סגולה לו איננו סגולה לו , הנה איננו סגולת הפחות. 3דמיון זה, בעבור שהיה המראה, יותר ראוי שיהיה סגולה לשטח, מהיותו סגולה לגשם, הנה אם לא יהיה סגולה לשטח, הנה לא יהיה סגולה לגשם. 4ואולם המקיים, הנה לא יקבל תועלת בזה המקום, כי הוא לא ימצא דבר אחד, סגולה לשני דברים, וזה מיחס דבר אחד אל שני דברים."
parma_2610,138a21 -29,"1ואם רביעי, הנה המבטל יעיין. 2כי אם היה מה שהוא יותר ראוי שיהיה סגולה , איננו סגולה הנה מה שאיננו יותר ראוי שיהיה סגולה איננו סגולה. 3דמיון זה, בעבור שהיה היות החי מרגיש, יותר ראוי שיהיה לו סגולה מהיותו מתחלק, עוד לא יהיה היותו מרגיש, סגולה לו, הנה לא יהיה מתחלק סגולה לו. 4ואולם המקיים, הנה יעיין , ואם היה אשר הוא יותר ראוי שלא יהיה לו סגולה הנה מה שהוא יותר ראוי שיהיה סגולה סגולה דמיון זה בעבור שהיה שירגיש הוא יותר ראוי שיהיה סגולה לבעל חיים משיחיה עוד היה שיחיה סגולה, הנה שירגיש סגולה . 5וזה משער יחס שני דברים אל דבר אחד."
parma_2610,138a30-138b5,"1עוד אחר זה הנה יעיין מן השווי, ר""ל הדברים הנשואים על דמיון אחד. 2אם תחלה, הנה נעיין אם היו שני דברים, סגולות לשני דברים על דמיון אחד, עוד לא יהיה אחד מהם סגולה לאחד מהם לא יהיה האחר סגולה ואם היה אחד מהם סגולה, הנה האחר סגולה . 3דמיון זה, שהוא בעבור שהיה סגולת החלק המתאוה מן הנפש, שיתאוה כמו שסגולת המחשב שיחשוב עוד לא תהיה סגולת המתאוה שיתאוה לא יהיה סגולת המחשב שיחשוב. 4ואם היה אחד מהם, סגולה הנה האחר סגולה . 5וזה מיחס שני דברים אל שני דברים."
parma_2610,138b16-24,"1והמקום השני, מיחס שני דברים אל דבר אחד. 2וזה, שהוא כאשר היו שני דברים סגולות לדבר אחד על משל אחד, עוד לא יהיה אחד מהם, סגולה , לא יהיה האחר סגולה . 3דמיון זה, בעבור שהיה לנו שנניח שהיות האדם שיראה, סגולה לו, כמו היותו שישמע, עוד לא יהיה שיראה, סגולה , הנה שישמע גם כן איננו סגולה. 4ובקיום, אם היה אחד מהם סגולה , הנה האחר סגולה . 5דמיון זה, שהוא בעבור שהיה לנו שנניח שמסגולת הנפש שלה חלק מתאוה, על הכונה הראשונה הנה לנו שנניח שמסגולתה שיש לה מחשבי על הכונה הראשונה , ואם היה אמרנו שיש לה חלק מתאוה, סגולה לה , הנה אמרנו שיש לה חלק מחשבי, סגולה לה גם כן."
parma_2610,138b16-24,"1והמקום השלישי, שהמבטל יעיין, ואם היה דבר אחד ייוחס לשני דברים יחס אחד, ולא יהיה לאחד מהם סגולה , הנה אין לאחר סגולה . 2דמיון זה, בעבור שהיה מציאות השריפה לגחלת, כמציאתו ללהב, ולא יהיה סגולה אל הלהב, הנה איננו סגולה לגחלת. 3אמנם המקיים, הנה לא יקבל תועלת בזה המקום, באשר לא תהיה סגולה אחת לשני דברים."
parma_2610,138b24-27,"1וההפרש בין המקום הדמוי על דרך ההתיחסות ועל דרך ההתקבצות במקרה אחד, ר""ל דומה במקרה ובין אלו המקומות, שזה המקום ר""ל הפחות והיתר ההקשה והדמוי אשר ביניהם, היא הסבה , כאשר חייבנו שמשפט המתיחסים, משפט אחד, במה שימצא להם וישולל מהם, והם ר""ל אשר למעלה אין יחס מציאות המשפט להם, הוא הסיבה, כאשר שפטנו עליהם בהקשה.
1ובכאן נשלם המאמר במקומות הסגולה , המיוחדים והמשותפים."
